dataset,split_id,node_index,original_node_id,split,true_label,pred_final,pred_pca,pred_ridge,final_correct,pca_correct,ridge_correct,M_pca,M_ridge,HHI_i,T_i,SymRatio_i,SignalEntropy_i,Purity_i,degree,mechanism_type,P_X,P_PrX,P_Pr2X,P_Pr3X,P_XminusPrX,P_PrXminusPr2X,P_PsX,P_Ps2X,P_XminusPsX
squirrel,0,4511,4511,train,0,0,0,0,1,1,1,1.8971215112495956,2.6366128206115382,0.540935543787993,0.34139883633630264,0.2732005184040635,1.9358498557683494,0.2148698027750904,11.0,low-pass-node,0.0,0.1902892109917517,0.0664216591938529,0.2148698027750904,0.16367505252019243,0.1501665111156506,0.13331820213266943,0.04405753507696701,0.03720202499488994
squirrel,0,4512,4512,val,0,1,1,1,0,0,0,-0.13038243864381194,-2.568750340461215,0.5428360805328519,1.0572130620723055,0.24143797027533573,2.0078403317571425,0.28003274999395206,7.0,two-hop-node,0.041783164463499625,0.08697785514531173,0.10414416631129113,0.28003274999395206,0.11599637339676115,0.18470927609518503,0.07880088774910268,0.07111928609166741,0.03643623952769501
squirrel,0,4513,4513,val,2,1,1,1,0,0,0,-0.29003113953276216,-0.2104122243957447,0.6350503859350932,0.47065065770659004,0.435810663213169,2.0937070582241,0.16465500013257092,34.0,low-pass-node,0.024537068407761445,0.1537349426658751,0.07242994384384252,0.16465500013257092,0.1257642932878634,0.1627971310826851,0.1399718092264818,0.06580333210763216,0.09030647839345864
squirrel,0,4514,4514,train,4,4,4,4,1,1,1,1.0421536003676966,1.9826970506198656,0.6013278377481714,0.37486869301449655,0.4462669594682772,2.113607901389096,0.16735785374945694,34.0,low-pass-node,0.05563696732275564,0.16735785374945694,0.056243714949751264,0.16237647574992994,0.11630902235181964,0.15067885047485124,0.143479827700969,0.0602796004356012,0.08763768640296599
squirrel,0,4515,4515,train,0,0,0,0,1,1,1,0.5719763741338513,1.5438498085285246,0.6736066703572438,0.44764603487258897,0.3472600396906432,1.9757955852998603,0.2273834124045301,127.0,low-pass-node,0.0,0.15247673191408753,0.07187478101953033,0.18729990258869755,0.10321237712387493,0.2273834124045301,0.13088815547820587,0.05497238724419509,0.07189225116412841
squirrel,0,4516,4516,train,0,0,0,0,1,1,1,1.2886975975893888,1.9515741847740693,0.8837676742831064,2.550976876542362,0.21838826452430882,1.884096438816787,0.25038894167159237,6.0,two-hop-node,0.0,0.053450386703435215,0.11606243894099577,0.25038894167159237,0.21064256655501076,0.19021209302674205,0.0255312828241015,0.08541797369701186,0.06829431514648311
squirrel,0,4517,4517,train,0,0,0,0,1,1,1,0.4724628668004446,2.840232705189571,0.7216092301577504,1.4397111706227388,0.21626755363507222,1.8572329251288948,0.2637284201183419,17.0,two-hop-node,0.0,0.06704231793396594,0.10218085179170751,0.24899553818889752,0.14024038789938176,0.2637284201183419,0.06898049059700692,0.09365270511125182,0.01517928699193186
squirrel,0,4518,4518,test,2,2,2,2,1,1,1,1.2083427363664752,2.6867054430757333,0.4555067944084152,0.5432804191335104,0.376852389544817,1.9868577264589997,0.18401138354648833,14.0,low-pass-node,0.0,0.17505942734495147,0.09160053786046266,0.18401138354648833,0.09543711588410911,0.18018580379230525,0.15089205000591546,0.08548251737244651,0.03733116319193078
squirrel,0,4519,4519,val,3,4,4,4,0,0,0,-0.0053086401137125705,-0.7422413612757781,0.6574660975312441,0.7719046752489217,0.37714879849020144,2.097673271720994,0.2062984630187338,5.0,low-pass-node,0.03389619039204388,0.12149109203344244,0.0875839674890552,0.2062984630187338,0.10622464565936768,0.1799264668279421,0.09103812792152208,0.07646833102196024,0.09707271426918625
squirrel,0,4520,4520,val,3,4,4,4,0,0,0,-0.5033490644298184,-1.6835944186310308,0.6374780814277583,0.3533205411287866,0.49659820673768806,2.096716541662656,0.1749860401399376,11.0,low-pass-node,0.033595673257125355,0.1749860401399376,0.05670578081720342,0.14505352102088437,0.13060940431443055,0.13837923984731432,0.1539271373301651,0.05950600103127521,0.10723720118564524
squirrel,0,4521,4521,test,3,4,1,4,0,0,0,-0.03850236047136213,-0.23699056367732307,0.32260327974461794,0.5095694570944196,0.37642278581785205,2.0268540976670963,0.20872392396899447,7.0,low-pass-node,0.02190373237353007,0.20091835498520536,0.09596898692968996,0.20872392396899447,0.08173281955719156,0.12326335084072876,0.15070483088112205,0.08320744899453424,0.03357655091280092
squirrel,0,4522,4522,train,3,3,3,3,1,1,1,1.199565718816765,1.7665212521697888,0.4692362507227964,0.4683691636685859,0.3000298927114143,2.0097419406503474,0.2500929942771602,4.0,low-pass-node,0.01397170295547143,0.1932260374716866,0.07381722140604514,0.2500929942771602,0.12504349170580042,0.11628611963081113,0.09350242843239977,0.06047755036989679,0.07358245314665937
squirrel,0,4523,4523,train,3,3,3,3,1,1,1,2.9853460068916657,2.40189192065466,0.6595263590337233,0.5972309793622751,0.4353981860322882,2.163227783203786,0.16555922726790523,6.0,low-pass-node,0.10292679826466472,0.1293781103451631,0.07825051867436116,0.16555922726790523,0.122662926356928,0.1291139200696577,0.10540355605688509,0.061968365887838286,0.10473657595160246
squirrel,0,4524,4524,test,1,1,0,2,1,0,0,-0.012199118671859743,-0.3047368068997469,0.7120127292715912,0.4155026645972421,0.4192317975552256,1.9871419285496883,0.22813946501574733,343.0,low-pass-node,0.0,0.16009313940865294,0.06700425980314596,0.16111739945376358,0.08825227121614063,0.22813946501574733,0.13873385477324449,0.05715915253343246,0.09950045688795921
squirrel,0,4525,4525,train,3,3,3,3,1,1,1,2.95458340393082,1.2971734994520445,0.6682220145518571,0.84116432236726,0.3151657290039589,1.9984857513166756,0.20973998421955414,9.0,low-pass-node,0.0,0.10633289910729853,0.09859638752311421,0.20973998421955414,0.16717164552126956,0.1785195285183475,0.10532697672913768,0.07944434850802119,0.054868228682556475
squirrel,0,4526,4526,val,0,0,1,0,1,0,1,-0.005430358135028346,1.637696242974053,0.6970209312759715,1.389913679789681,0.25584239267685227,1.9291476706223485,0.2726608629396964,7.0,two-hop-node,0.0,0.06988111817622987,0.10478239249267549,0.2726608629396964,0.15055913535555088,0.19839475354147237,0.06259523949470217,0.07934830928425349,0.06177818713730594
squirrel,0,4527,4527,test,1,4,2,4,0,0,0,-0.37720483552226414,-1.4532544575504907,0.5639968899511744,0.5626793186079536,0.3988720948822619,2.1180981283185876,0.17081197151701874,19.0,low-pass-node,0.04410465164844296,0.15742231868286458,0.08145933603542962,0.17081197151701874,0.10874565249031,0.1648936370938478,0.12438567745364576,0.07710819520949748,0.07106855897217225
squirrel,0,4528,4528,train,2,2,2,2,1,1,1,0.09107240746063092,0.7843231334440317,1.056148750554249,0.3134904272519555,0.44694318549783507,1.9775252465751303,0.19577196286756815,908.0,high-pass-node,0.0,0.15429281644542597,0.044806100440164455,0.11417400713659683,0.19577196286756815,0.18206725172793492,0.12905308460181525,0.044020127139538984,0.13581464902910456
squirrel,0,4529,4529,train,2,2,1,2,1,0,1,-0.10312368943771788,0.7171934533338412,0.5719482750986916,0.5474543026063723,0.4124554364554565,2.0779466892454668,0.17497593490432145,17.0,low-pass-node,0.018150542248724987,0.1530682399459134,0.0797029628355798,0.17497593490432145,0.11425496484728102,0.17313448832626294,0.13749335195075357,0.07936623082095479,0.06985328320775892
squirrel,0,4530,4530,train,2,2,2,2,1,1,1,0.15780671754842213,0.6789738576098838,0.5638866724156696,0.32795071664014264,0.4076349854220231,1.9654418438477739,0.24214170636523275,808.0,low-pass-node,0.013923644191647603,0.19862024892988156,0.05820707545885915,0.1467806743471203,0.054770220332409275,0.24214170636523275,0.16566180669071107,0.06125948574138644,0.058635137160232845
squirrel,0,4531,4531,train,1,1,1,1,1,1,1,1.5567345590833646,2.064198339696592,0.6189373548278158,0.719686670958722,0.3794306669592899,2.088749592404955,0.18514777895573334,6.0,low-pass-node,0.017633280110630617,0.1379091623494834,0.11575128778401544,0.15701861803390296,0.11632690037814758,0.18514777895573334,0.1236376820354972,0.07248048995188983,0.0740947994049618
squirrel,0,4532,4532,train,4,4,4,4,1,1,1,0.21116519895645602,1.5040262308649117,0.6290474095592883,0.5116031003980432,0.30431207567570834,1.9850774333858487,0.21257107356113364,12.0,low-pass-node,0.0,0.14894526486081985,0.08322017648472677,0.21257107356113364,0.1347063925192827,0.18724477210693816,0.11652429010620527,0.05259487089820363,0.0641931581495448
squirrel,0,4533,4533,val,4,4,3,4,1,0,1,-0.021903244421197732,1.2632668807902379,0.542884881172822,0.30879855063808864,0.38094090456110197,1.9124107302956388,0.23353148106657204,165.0,low-pass-node,0.0,0.2192135433994198,0.06378983104017379,0.12771200305683308,0.07989708992153503,0.23353148106657204,0.17842174723123744,0.058999370389437124,0.038434933147852686
squirrel,0,4534,4534,train,2,2,2,2,1,1,1,2.2726510016432777,2.2742654890642657,0.5413270208154489,0.9233299350697797,0.34160506722772166,2.000403234437427,0.23754855232203037,4.0,low-pass-node,0.0,0.11685375213087222,0.11014847556524117,0.23754855232203037,0.09953053070192497,0.18129452528235504,0.09696449283414811,0.08727631067596861,0.07038335905775203
squirrel,0,4535,4535,train,1,1,1,1,1,1,1,1.618784115906891,2.207563299951785,0.6358770243122551,0.7890630047250431,0.28447136603222234,1.9661382522592576,0.2673636564366051,7.0,low-pass-node,0.0,0.11293144398390913,0.08664603299678146,0.2673636564366051,0.14744260950903906,0.16414665112457583,0.0793084243883413,0.06504333516976231,0.07711784513544773
squirrel,0,4536,4536,train,3,3,3,3,1,1,1,0.8516983714934856,2.3859644774627333,0.6077963163722422,0.38116955703833094,0.4899152767481656,2.0885243266337277,0.1730089751673715,132.0,low-pass-node,0.03062711753633972,0.1730089751673715,0.0647959824616496,0.1555077664609701,0.0935690180745343,0.1637410797001305,0.15092839690431886,0.05867908215945878,0.1091425807692077
squirrel,0,4537,4537,train,1,1,1,1,1,1,1,1.049353507772045,2.43987105085101,0.5648944404710374,0.7714699957042974,0.29892496057926227,2.0305848341752917,0.24285005252951974,17.0,low-pass-node,0.03168717220908207,0.1086981842196367,0.08923912611119132,0.24285005252951974,0.09760422374715898,0.20708090479573532,0.10351084288328687,0.07447377111708572,0.0448557211055649
squirrel,0,4538,4538,train,4,4,4,4,1,1,1,1.9575017069998382,2.070965113827146,0.5624210533168637,0.5318715706988703,0.3307453401827146,2.032446532306849,0.19444746075639607,20.0,low-pass-node,0.01370439846354083,0.15955757242454752,0.08110265292517269,0.19444746075639607,0.11180309768315383,0.19424950496334847,0.12559271497094107,0.07056067831763196,0.04898191854516157
squirrel,0,4539,4539,val,1,1,2,1,1,0,1,-0.22759578727301522,3.3130670730542557,0.4153209421147214,0.9210170035191819,0.2996719375401386,1.9538503914612637,0.2424940532495702,6.0,low-pass-node,0.0,0.14274657350896802,0.1133255030088402,0.2424940532495702,0.09540228952190108,0.17545651771946655,0.09882311041249899,0.10916428341850626,0.022587667834404485
squirrel,0,4540,4540,train,3,3,3,3,1,1,1,1.4857567469302078,2.31506877903214,0.63742692030401,0.7240158703577764,0.27031736158751407,2.070785748583681,0.21914290652062163,28.0,low-pass-node,0.06938735897697491,0.1189301421725886,0.08840145725621447,0.20440548947766166,0.10170279687524167,0.21914290652062163,0.09216590605081078,0.06443543182806119,0.041428509680977436
squirrel,0,4541,4541,test,0,0,0,0,1,1,1,0.34879074203566196,1.1952760474277817,0.6635323690858961,1.250253534985598,0.2309499123857199,1.9112714233971089,0.25681009851738645,11.0,two-hop-node,0.0,0.08391000745302547,0.10565201088375718,0.25681009851738645,0.13603960823008923,0.22996901311859652,0.06910402776896798,0.08565432755620125,0.03286090498685749
squirrel,0,4542,4542,val,2,3,0,3,0,0,0,-0.3470128006835278,-1.9436717758191657,0.7158168553515079,0.37671352753386944,0.4223836383881138,1.9901793249817226,0.2187568373919152,395.0,low-pass-node,0.0,0.16564294661058115,0.06332316349776235,0.1531727991070699,0.10214946015897708,0.2187568373919152,0.1464335869565876,0.05424028832324452,0.09628091710586623
squirrel,0,4543,4543,test,2,2,0,2,1,0,1,-0.17716237425817494,0.3005471070421373,0.5666254056246957,0.5609071780155671,0.3038931652063733,1.9637951842334287,0.22145290914893734,68.0,low-pass-node,0.0,0.16254274041620081,0.0833675692485284,0.2021561983198835,0.09741458144148182,0.22145290914893734,0.11688353851534435,0.0733646363309162,0.04281782548538995
squirrel,0,4544,4544,train,3,3,3,3,1,1,1,0.038803831626273544,0.5650590463662962,0.6582621246539435,0.3440649940020289,0.46997385465127034,2.065971630638721,0.21234762760587275,1014.0,low-pass-node,0.04475083793607608,0.17849096220623525,0.055315634520097794,0.13610853858307437,0.0675781565894798,0.21234762760587275,0.14883386519370428,0.05730538025632159,0.09926899640022202
squirrel,0,4545,4545,train,2,2,2,2,1,1,1,0.8790969451868225,1.7112518996576642,0.7113186831810935,0.46502951544932963,0.3733741661360837,2.0003626978781233,0.20763015980922453,170.0,low-pass-node,0.0,0.1481746666735205,0.07256755950709083,0.18106988276428992,0.11869142099597782,0.20763015980922453,0.1270926988768754,0.055439890114288265,0.08933372025524451
squirrel,0,4546,4546,val,2,0,0,0,0,0,0,-0.07080985479278645,-0.2363923306705853,0.546459749183186,0.379410415517855,0.3826256045183115,1.9656393473705627,0.2100928104232187,183.0,low-pass-node,0.0,0.18747733500396702,0.0674309581679298,0.1758344092684396,0.08242608143561223,0.2100928104232187,0.15383067460876346,0.06206485557918769,0.06084287455602815
squirrel,0,4547,4547,val,4,4,4,4,1,1,1,0.28005154469529314,1.1001226454544415,0.5909831774003421,0.3881548544158706,0.5016699339176842,2.124334893787941,0.16767664835116908,100.0,low-pass-node,0.06215928662357106,0.16767664835116908,0.06349652998007059,0.1486983667587338,0.09110943610097061,0.15355087591155742,0.14984848754010638,0.05975239291557511,0.10370797502692071
squirrel,0,4548,4548,val,1,4,3,4,0,0,0,-0.6739573773311829,-1.8336426026179342,0.4686953759592326,0.6412411911582551,0.4713594078756067,2.1373781759239288,0.181637846373862,21.0,low-pass-node,0.05128018429639659,0.14657349550054957,0.09193199054171869,0.181637846373862,0.0922379510247913,0.132410063897897,0.13633621654483336,0.08948137020114284,0.0781108809394353
squirrel,0,4549,4549,train,2,2,2,2,1,1,1,0.29472629085800084,2.404676167390081,0.5231806795828929,0.728323521451129,0.2777857643756463,1.936478788830076,0.21216120917512407,19.0,low-pass-node,0.0,0.14026163065521755,0.10017745482701593,0.2115979186756937,0.11840558983750417,0.21216120917512407,0.11716876791052233,0.08731515958567974,0.012912268171096235
squirrel,0,4550,4550,train,3,3,3,3,1,1,1,1.768819738229237,3.1230009884563072,0.5339614476280836,0.5184087532939626,0.3993514575444582,2.1192265758163913,0.17252232244299404,21.0,low-pass-node,0.05882730213275522,0.1520854067180268,0.0789673240950787,0.17252232244299404,0.10639483341864275,0.162607893473819,0.1383730221537677,0.0716088679005898,0.058613026760385926
squirrel,0,4551,4551,train,3,3,3,3,1,1,1,0.10593259046218262,1.9767661019630987,0.434344925172435,0.3464270466527195,0.39910268615119276,1.9166043409642186,0.22871893265641882,283.0,low-pass-node,0.0,0.22871893265641882,0.07174651277338892,0.1569228943346201,0.04880392552682091,0.20855155518162308,0.1725352462147211,0.06725878737034856,0.04546214507601845
squirrel,0,4552,4552,train,1,1,1,1,1,1,1,1.1874171702247382,1.9309024277094409,0.3398768548194993,0.952756038432808,0.3406616089415647,1.9261309189556761,0.23980186016970434,11.0,low-pass-node,0.0,0.14294838972386664,0.11768567312130032,0.23980186016970434,0.0795182609904646,0.16594619265120633,0.116446728675494,0.12945459227463643,0.008198301472147075
squirrel,0,4553,4553,train,2,2,2,2,1,1,1,0.6425754859543968,1.702657761185106,0.4808510252198485,0.5450539956096284,0.4063642433822501,2.099990853520629,0.1889246631405535,13.0,low-pass-node,0.038120726891065326,0.17222985841359012,0.07507213717783758,0.1889246631405535,0.09898651372293112,0.14873430190358397,0.12589581615070716,0.08742245293779348,0.0646135288427969
squirrel,0,4554,4554,test,4,4,4,4,1,1,1,0.10934495374121633,2.562240725479935,0.5289381129045165,0.3080827921903403,0.40889562065709867,1.9885905517182927,0.21911425635040022,215.0,low-pass-node,0.02191967454235639,0.2145423129124524,0.06257707795732013,0.127267058152014,0.07071702828075428,0.21911425635040022,0.1772105022037288,0.05811522317240719,0.04853686569745663
squirrel,0,4555,4555,train,4,4,4,4,1,1,1,0.6980837200432011,1.2192231211416669,0.5398429560795172,0.4039848716082074,0.5154532865414083,2.131641923895815,0.1721748814177898,61.0,low-pass-node,0.06403017871647476,0.1721748814177898,0.06479438203718622,0.14961758282443352,0.09594268238522237,0.1350875426731482,0.154194029029698,0.06705372034725665,0.09710499986869897
squirrel,0,4556,4556,train,1,1,1,1,1,1,1,0.9271095231315452,2.246242042980213,0.5738927724969171,0.34277122643735697,0.47464997042282286,1.9971576183067397,0.19339211659655162,53.0,low-pass-node,0.0,0.1767146557054459,0.06028724584020497,0.19339211659655162,0.09661822644924752,0.15111478148011856,0.15243685809596896,0.05253642222956139,0.11689969254273112
squirrel,0,4557,4557,train,4,4,4,4,1,1,1,1.2094436795008652,2.0529578988290695,0.4931221198401339,0.597433454134467,0.33737792424304264,2.033748864440806,0.22044725524073208,31.0,low-pass-node,0.04351407071298992,0.1440812635436636,0.09034150787886239,0.19072775099874814,0.06959716527071445,0.22044725524073208,0.1375372425557951,0.07790680896892312,0.025846933751381775
squirrel,0,4558,4558,val,4,3,3,4,0,0,1,-0.15283712355339363,0.06551637274756761,0.34752431355564467,0.48607350116725123,0.46264816554353205,2.0570663338995714,0.1991676503395067,47.0,low-pass-node,0.027288292566093903,0.1991676503395067,0.08591136419858013,0.1880619688294577,0.061698230743964674,0.13019543310380155,0.1600265492791406,0.08868341800951036,0.05896709226886513
